y_0,distance_to_courthouse,cost,TE_per_dollar,spending,is_majority_group,is_target_group,costs_majority,costs_target,per_person_spending_majority,per_person_spending_target
0.8269249052314237,0.1625101498239494,1.625101498239494,0.10650109851973685,63.378958431340266,TRUE,FALSE,1.625101498239494,0,0.006340432015940403,0
0.8270895189035883,0.1625101498239494,1.625101498239494,0.1063998041252988,65.00405992957977,FALSE,FALSE,0,0,0.006340432015940403,0
0.8277920557631258,0.1625101498239494,1.625101498239494,0.10596750075206424,66.62916142781926,FALSE,FALSE,0,0,0.006340432015940403,0
0.8277962028878161,0.1625101498239494,1.625101498239494,0.10596494883472561,68.25426292605874,FALSE,FALSE,0,0,0.006340432015940403,0
0.8278501164842518,0.1625101498239494,1.625101498239494,0.10593177330907748,69.87936442429825,FALSE,FALSE,0,0,0.006340432015940403,0
0.8280571583597174,0.1625101498239494,1.625101498239494,0.10580437088178912,71.50446592253773,FALSE,FALSE,0,0,0.006340432015940403,0
0.8288180550522235,0.1625101498239494,1.625101498239494,0.10533615600823787,73.12956742077724,TRUE,FALSE,1.625101498239494,0,0.006828157555628126,0
0.8289240643212867,0.1625101498239494,1.625101498239494,0.10527092360941354,74.75466891901672,FALSE,FALSE,0,0,0.006828157555628126,0
0.828967621715355,0.1625101498239494,1.625101498239494,0.10524412073333757,76.37977041725622,FALSE,FALSE,0,0,0.006828157555628126,0
0.8291334406963645,0.1625101498239494,1.625101498239494,0.10514208465670527,78.00487191549571,FALSE,FALSE,0,0,0.006828157555628126,0
0.8293377198503441,0.1625101498239494,1.625101498239494,0.10501638225953139,79.6299734137352,TRUE,FALSE,1.625101498239494,0,0.007315883095315849,0
0.8295850891103105,0.1625101498239494,1.625101498239494,0.10486416453021762,81.2550749119747,FALSE,FALSE,0,0,0.007315883095315849,0
0.8299775973583885,0.1625101498239494,1.625101498239494,0.10462263607891582,82.88017641021419,FALSE,FALSE,0,0,0.007315883095315849,0
0.8300155773167486,0.1625101498239494,1.625101498239494,0.10459926525660035,84.50527790845369,FALSE,FALSE,0,0,0.007315883095315849,0
0.8306971050000163,0.1625101498239494,1.625101498239494,0.10417988979974051,86.13037940669318,FALSE,FALSE,0,0,0.007315883095315849,0
0.8308714543894766,0.1625101498239494,1.625101498239494,0.1040726045688493,87.75548090493268,TRUE,FALSE,1.625101498239494,0,0.007803608635003572,0
0.8308890193935567,0.1625101498239494,1.625101498239494,0.10406179601067665,89.38058240317217,FALSE,FALSE,0,0,0.007803608635003572,0
0.8317631399039821,0.1625101498239494,1.625101498239494,0.10352390929321789,91.00568390141166,FALSE,FALSE,0,0,0.007803608635003572,0
0.8326315326885879,0.1625101498239494,1.625101498239494,0.1029895471099656,92.63078539965116,FALSE,FALSE,0,0,0.007803608635003572,0
0.8326400604130817,0.1625101498239494,1.625101498239494,0.1029842996072693,94.25588689789065,FALSE,FALSE,0,0,0.007803608635003572,0
0.8330569667139874,0.1625101498239494,1.625101498239494,0.10272775790734634,95.88098839613015,TRUE,FALSE,1.625101498239494,0,0.008291334174691297,0
0.8650488894781018,0.13138316797812785,1.3138316797812786,0.10271567705260722,97.19482007591142,FALSE,FALSE,0,0,0.008291334174691297,0
0.8342069035812126,0.1625101498239494,1.625101498239494,0.10202014864818873,98.81992157415092,TRUE,FALSE,1.625101498239494,0,0.00877905971437902,0
0.8347412742139249,0.1625101498239494,1.625101498239494,0.101691325720334,100.44502307239041,FALSE,FALSE,0,0,0.00877905971437902,0
0.8351842877654787,0.1625101498239494,1.625101498239494,0.10141871902343921,102.0701245706299,FALSE,FALSE,0,0,0.00877905971437902,0
0.8352152226166814,0.1625101498239494,1.625101498239494,0.10139968338090473,103.6952260688694,FALSE,FALSE,0,0,0.00877905971437902,0
0.8352152226166814,0.1625101498239494,1.625101498239494,0.10139968338090473,105.32032756710889,FALSE,FALSE,0,0,0.00877905971437902,0
0.8363975158622461,0.1625101498239494,1.625101498239494,0.10067216374791846,106.94542906534839,TRUE,FALSE,1.625101498239494,0,0.009266785254066743,0
0.8368665124711937,0.1625101498239494,1.625101498239494,0.10038356847589655,108.57053056358788,FALSE,FALSE,0,0,0.009266785254066743,0
0.8398384675740005,0.1625101498239494,1.625101498239494,0.09855478725452273,110.19563206182738,FALSE,FALSE,0,0,0.009266785254066743,0
0.8398384675740005,0.1625101498239494,1.625101498239494,0.09855478725452273,111.82073356006687,FALSE,FALSE,0,0,0.009266785254066743,0
0.8398384675740005,0.1625101498239494,1.625101498239494,0.09855478725452273,113.44583505830637,FALSE,FALSE,0,0,0.009266785254066743,0
0.8402444516125025,0.1625101498239494,1.625101498239494,0.09830496652705319,115.07093655654586,TRUE,FALSE,1.625101498239494,0,0.009754510793754468,0
0.8403957454097815,0.1625101498239494,1.625101498239494,0.09821186846675183,116.69603805478535,FALSE,FALSE,0,0,0.009754510793754468,0
0.840960013803951,0.1625101498239494,1.625101498239494,0.0978646480655764,118.32113955302485,FALSE,FALSE,0,0,0.009754510793754468,0
0.8419414012347151,0.1625101498239494,1.625101498239494,0.09726075505838443,119.94624105126434,TRUE,FALSE,1.625101498239494,0,0.010242236333442189,0
0.8421452136823572,0.1625101498239494,1.625101498239494,0.09713533984717271,121.57134254950384,FALSE,FALSE,0,0,0.010242236333442189,0
0.8423319703262723,0.1625101498239494,1.625101498239494,0.09702041985964124,123.19644404774333,FALSE,FALSE,0,0,0.010242236333442189,0
0.84236656226587725,0.1625101498239494,1.625101498239494,0.09699913384172638,124.82154554598283,FALSE,FALSE,0,0,0.010242236333442189,0
0.8426260983685406,0.1625101498239494,1.625101498239494,0.09683942929222929,126.44664704422232,FALSE,FALSE,0,0,0.010242236333442189,0
0.8430582744112218,0.1625101498239494,1.625101498239494,0.09657349141502632,128.07174854246182,FALSE,FALSE,0,0,0.010242236333442189,0
0.8430582744112218,0.1625101498239494,1.625101498239494,0.09657349141502632,129.6968500407013,FALSE,FALSE,0,0,0.010242236333442189,0
0.8431502228658896,0.1625101498239494,1.625101498239494,0.09651691128463606,131.3219515389408,FALSE,FALSE,0,0,0.010242236333442189,0
0.8436479441688203,0.1625101498239494,1.625101498239494,0.09621064038188333,132.9470530371803,FALSE,FALSE,0,0,0.010242236333442189,0
0.84384352387913,0.1625101498239494,1.625101498239494,0.0960902911541449,134.5721545354198,TRUE,FALSE,1.625101498239494,0,0.010729961873129912,0
0.8442869481407518,0.1625101498239494,1.625101498239494,0.09581743172837841,136.19725603365927,FALSE,FALSE,0,0,0.010729961873129912,0
0.845336624754895,0.1625101498239494,1.625101498239494,0.09517151723301899,137.82235753189877,FALSE,FALSE,0,0,0.010729961873129912,0
0.8454566032485147,0.1625101498239494,1.625101498239494,0.09509768892521817,139.44745903013828,FALSE,FALSE,0,0,0.010729961873129912,0
0.8454732153704476,0.1625101498239494,1.625101498239494,0.09508746671943537,141.07256052837775,FALSE,FALSE,0,0,0.010729961873129912,0
0.8455936551031256,0.1625101498239494,1.625101498239494,0.0950133545899416,142.69766202661725,FALSE,FALSE,0,0,0.010729961873129912,0
0.8461593320750178,0.1625101498239494,1.625101498239494,0.09466526742584444,144.32276352485675,TRUE,FALSE,1.625101498239494,0,0.011217687412817635,0
0.8463850304063218,0.1625101498239494,1.625101498239494,0.09452638481971276,145.94786502309626,TRUE,FALSE,1.625101498239494,0,0.01170541295250536,0
0.8464974627804313,0.1625101498239494,1.625101498239494,0.09445719998773075,147.57296652133573,FALSE,FALSE,0,0,0.01170541295250536,0
0.846551663170626,0.1625101498239494,1.625101498239494,0.0944238479846383,149.19806801957523,TRUE,FALSE,1.625101498239494,0,0.012193138492193082,0
0.8468929802224459,0.1625101498239494,1.625101498239494,0.09421381984043344,150.82316951781473,FALSE,FALSE,0,0,0.012193138492193082,0
0.8471323192544347,0.1625101498239494,1.625101498239494,0.09406654348123486,152.44827101605424,FALSE,FALSE,0,0,0.012193138492193082,0
0.8471610473287153,0.1625101498239494,1.625101498239494,0.09404886577045081,154.0733725142937,TRUE,FALSE,1.625101498239494,0,0.012680864031880805,0
0.8473570478800897,0.1625101498239494,1.625101498239494,0.09392825757977061,155.6984740125332,FALSE,FALSE,0,0,0.012680864031880805,0
0.8488854964619553,0.1625101498239494,1.625101498239494,0.0929877325827034,157.3235755107727,FALSE,FALSE,0,0,0.012680864031880805,0
0.8504858607069169,0.1625101498239494,1.625101498239494,0.09200295455702602,158.9486770090122,TRUE,FALSE,1.625101498239494,0,0.01316858957156853,0
0.8508586112757277,0.1625101498239494,1.625101498239494,0.09177358391819852,160.5737785072517,FALSE,FALSE,0,0,0.01316858957156853,0
0.8508892102325811,0.1625101498239494,1.625101498239494,0.09175475496696893,162.1988800054912,FALSE,FALSE,0,0,0.01316858957156853,0
0.8510166279348872,0.1625101498239494,1.625101498239494,0.09167634897051637,163.8239815037307,TRUE,FALSE,1.625101498239494,0,0.013656315111256251,0
0.8511117498377849,0.1625101498239494,1.625101498239494,0.09161781607087856,165.44908300197017,FALSE,FALSE,0,0,0.013656315111256251,0
0.8513366581797089,0.1625101498239494,1.625101498239494,0.09147941958169449,167.07418450020967,FALSE,FALSE,0,0,0.013656315111256251,0
0.851551433534509,0.1625101498239494,1.625101498239494,0.0913472583874351,168.69928599844917,TRUE,FALSE,1.625101498239494,0,0.014144040650943974,0
0.8518220908098392,0.1625101498239494,1.625101498239494,0.09118071046681395,170.32438749668864,TRUE,FALSE,1.625101498239494,0,0.014631766190631699,0
0.8519125069069273,0.1625101498239494,1.625101498239494,0.0911250732668076,171.94948899492815,FALSE,FALSE,0,0,0.014631766190631699,0
0.8520077796815102,0.1625101498239494,1.625101498239494,0.09106644752885458,173.57459049316765,TRUE,FALSE,1.625101498239494,0,0.015119491730319422,0
0.8529125327959727,0.1625101498239494,1.625101498239494,0.09050971115550024,175.19969199140715,FALSE,FALSE,0,0,0.015119491730319422,0
0.8529716188058483,0.1625101498239494,1.625101498239494,0.09047335280499748,176.82479348964662,FALSE,FALSE,0,0,0.015119491730319422,0
0.8532800483231533,0.1625101498239494,1.625101498239494,0.09028356187954507,178.44989498788613,TRUE,FALSE,1.625101498239494,0,0.015607217270007145,0
0.8540702882681553,0.1625101498239494,1.625101498239494,0.08979729074764456,180.07499648612563,FALSE,FALSE,0,0,0.015607217270007145,0
0.8542363908731812,0.1625101498239494,1.625101498239494,0.08969508014405723,181.7000979843651,FALSE,FALSE,0,0,0.015607217270007145,0
0.8560545459350404,0.1625101498239494,1.625101498239494,0.08857628537103601,183.3251994826046,TRUE,FALSE,1.625101498239494,0,0.016094942809694868,0
0.856558102507647,0.1625101498239494,1.625101498239494,0.08826642375737549,184.9503009808441,FALSE,FALSE,0,0,0.016094942809694868,0
0.8565818302690505,0.1625101498239494,1.625101498239494,0.08825182297002208,186.5754024790836,FALSE,FALSE,0,0,0.016094942809694868,0
0.8595409325899153,0.1625101498239494,1.625101498239494,0.0864309506589262,188.20050397732308,FALSE,FALSE,0,0,0.016094942809694868,0
0.860157189595194,0.1625101498239494,1.625101498239494,0.08605173926447093,189.82560547556258,FALSE,FALSE,0,0,0.016094942809694868,0
0.8602554375618009,0.1625101498239494,1.625101498239494,0.0859912827534694,191.45070697380208,TRUE,FALSE,1.625101498239494,0,0.016582668349382594,0
0.8609545280110859,0.1625101498239494,1.625101498239494,0.08556110011562047,193.07580847204156,FALSE,FALSE,0,0,0.016582668349382594,0
0.8620136547190156,0.1625101498239494,1.625101498239494,0.08490937054114334,194.70090997028106,TRUE,FALSE,1.625101498239494,0,0.017070393889070317,0
0.8621791860777872,0.1625101498239494,1.625101498239494,0.08480751145175665,196.32601146852056,FALSE,FALSE,0,0,0.017070393889070317,0
0.86227407258929,0.1625101498239494,1.625101498239494,0.08474912339931466,197.95111296676006,FALSE,FALSE,0,0,0.017070393889070317,0
0.8623771450413185,0.1625101498239494,1.625101498239494,0.084685698159635725,199.57621446499954,TRUE,FALSE,1.625101498239494,0,0.01755811942875804,0
0.8626090443806897,0.1625101498239494,1.625101498239494,0.08454299978687406,201.20131596323904,FALSE,FALSE,0,0,0.01755811942875804,0
0.8632168120731547,0.1625101498239494,1.625101498239494,0.0841690122586345,202.82641746147854,FALSE,FALSE,0,0,0.01755811942875804,0
0.8639712888661156,0.1625101498239494,1.625101498239494,0.08370474784574815,204.45151895971804,FALSE,FALSE,0,0,0.01755811942875804,0
0.8651452337255225,0.1625101498239494,1.625101498239494,0.08298236536029807,206.07662045795752,FALSE,FALSE,0,0,0.01755811942875804,0
0.8651815416484822,0.1625101498239494,1.625101498239494,0.08296002341857998,207.70172195619702,TRUE,FALSE,1.625101498239494,0,0.01804584496844576,0
0.865414521663238,0.1625101498239494,1.625101498239494,0.08281666005634801,209.32682345443652,TRUE,FALSE,1.625101498239494,0,0.018533570508133486,0
0.8655065620939277,0.1625101498239494,1.625101498239494,0.08276002332886394,210.951924952676,TRUE,FALSE,1.625101498239494,0,0.01902129604782121,0
0.8663282627573795,0.1625101498239494,1.625101498239494,0.08225439296402709,212.5770264509155,FALSE,FALSE,0,0,0.01902129604782121,0
0.8664494324251605,0.1625101498239494,1.625101498239494,0.08217983167175566,214.202127949155,FALSE,FALSE,0,0,0.01902129604782121,0
0.8665005061529991,0.1625101498239494,1.625101498239494,0.08214840364840208,215.8272294473945,FALSE,FALSE,0,0,0.01902129604782121,0
0.8665074073703267,0.1625101498239494,1.625101498239494,0.08214415701067813,217.45233094563397,TRUE,FALSE,1.625101498239494,0,0.019509021587508935,0
0.8669416911568297,0.1625101498239494,1.625101498239494,0.08187692214136476,219.07743244387348,FALSE,FALSE,0,0,0.019509021587508935,0
0.867914888020015,0.1625101498239494,1.625101498239494,0.08127806916864917,220.70253394211298,TRUE,FALSE,1.625101498239494,0,0.019996747127196655,0
0.8679989036017384,0.1625101498239494,1.625101498239494,0.0812263705013263,222.32763544035245,FALSE,FALSE,0,0,0.019996747127196655,0
0.8685673227015764,0.1625101498239494,1.625101498239494,0.08087659597927098,223.95273693859195,FALSE,FALSE,0,0,0.019996747127196655,0
0.8686541189973658,0.1625101498239494,1.625101498239494,0.0808231862101684,225.57783843683146,TRUE,FALSE,1.625101498239494,0,0.020484472666884378,0
0.8690742884254076,0.1625101498239494,1.625101498239494,0.08056463655742548,227.20293993507096,TRUE,FALSE,1.625101498239494,0,0.020972198206572104,0
0.8690790114683351,0.1625101498239494,1.625101498239494,0.08056173025099926,228.82804143331043,FALSE,FALSE,0,0,0.020972198206572104,0
0.8692755995428229,0.1625101498239494,1.625101498239494,0.08044076053021526,230.45314293154993,FALSE,FALSE,0,0,0.020972198206572104,0
0.8694174051435593,0.1625101498239494,1.625101498239494,0.08035350099541698,232.07824442978944,FALSE,FALSE,0,0,0.020972198206572104,0
0.869770000485593,0.1625101498239494,1.625101498239494,0.08013653279840537,233.7033459280289,FALSE,FALSE,0,0,0.020972198206572104,0
0.8699806309115079,0.1625101498239494,1.625101498239494,0.08000692217030433,235.3284474262684,FALSE,FALSE,0,0,0.020972198206572104,0
0.8700389192646306,0.1625101498239494,1.625101498239494,0.07997105465483781,236.9535489245079,TRUE,FALSE,1.625101498239494,0,0.021459923746259824,0
0.8704622976933605,0.1625101498239494,1.625101498239494,0.07971053035577805,238.57865042274742,FALSE,FALSE,0,0,0.021459923746259824,0
0.8704945367747415,0.1625101498239494,1.625101498239494,0.07969069216018469,240.2037519209869,FALSE,FALSE,0,0,0.021459923746259824,0
0.870745225280704,0.1625101498239494,1.625101498239494,0.07953643194552484,241.8288534192264,FALSE,FALSE,0,0,0.021459923746259824,0
0.8710151632160634,0.1625101498239494,1.625101498239494,0.07937032666800721,243.4539549174659,FALSE,FALSE,0,0,0.021459923746259824,0
0.8713041025376109,0.1625101498239494,1.625101498239494,0.07919252896007299,245.07905641570537,FALSE,FALSE,0,0,0.021459923746259824,0
0.8713809921464766,0.1625101498239494,1.625101498239494,0.07914521523293104,246.70415791394487,FALSE,FALSE,0,0,0.021459923746259824,0
0.8714846749589175,0.1625101498239494,1.625101498239494,0.0790814144103035,248.32925941218437,FALSE,FALSE,0,0,0.021459923746259824,0
0.8718901780934062,0.1625101498239494,1.625101498239494,0.0788318896052818,249.95436091042387,FALSE,FALSE,0,0,0.021459923746259824,0
0.872484887229658,0.1625101498239494,1.625101498239494,0.07846593760973193,251.57946240866335,FALSE,FALSE,0,0,0.021459923746259824,0
0.8725763713448527,0.1625101498239494,1.625101498239494,0.07840964320886294,253.20456390690285,FALSE,FALSE,0,0,0.021459923746259824,0
0.8730931338162639,0.1625101498239494,1.625101498239494,0.0780916553958119,254.82966540514235,FALSE,FALSE,0,0,0.021459923746259824,0
0.8732404821323292,0.1625101498239494,1.625101498239494,0.0780009851723059,256.4547669033818,TRUE,FALSE,1.625101498239494,0,0.02194764928594755,0
0.8747056256547798,0.1625101498239494,1.625101498239494,0.0770994147017612,258.07986840162135,FALSE,FALSE,0,0,0.02194764928594755,0
0.8753165364984421,0.1625101498239494,1.625101498239494,0.07672349304743742,259.7049698998608,FALSE,FALSE,0,0,0.02194764928594755,0
0.8753811049798931,0.1625101498239494,1.625101498239494,0.07668376107899053,261.3300713981003,FALSE,FALSE,0,0,0.02194764928594755,0
0.8760799735899396,0.1625101498239494,1.625101498239494,0.07625371494906963,262.95517289633983,FALSE,FALSE,0,0,0.02194764928594755,0
0.8762908025992509,0.1625101498239494,1.625101498239494,0.07612398212343403,264.5802743945793,FALSE,FALSE,0,0,0.02194764928594755,0
0.8763066401027504,0.1625101498239494,1.625101498239494,0.07611423657614563,266.2053758928188,FALSE,FALSE,0,0,0.02194764928594755,0
0.8764452243807076,0.1625101498239494,1.625101498239494,0.07602895927001597,267.8304773910583,FALSE,FALSE,0,0,0.02194764928594755,0
0.8769010523038433,0.1625101498239494,1.625101498239494,0.07574846729851172,269.4555788892978,FALSE,FALSE,0,0,0.02194764928594755,0
0.8773141763761211,0.1625101498239494,1.625101498239494,0.07549425297852906,271.08068038753726,FALSE,FALSE,0,0,0.02194764928594755,0
0.8783848939144536,0.1625101498239494,1.625101498239494,0.07483539103083382,272.7057818857768,TRUE,FALSE,1.625101498239494,0,0.02243537482563527,0
0.8785856834509704,0.1625101498239494,1.625101498239494,0.07471183595643734,274.33088338401626,FALSE,FALSE,0,0,0.02243537482563527,0
0.879096691972362,0.1625101498239494,1.625101498239494,0.07439738881455414,275.9559848822558,FALSE,FALSE,0,0,0.02243537482563527,0
0.8796396340272161,0.1625101498239494,1.625101498239494,0.07406329149482217,277.58108638049526,FALSE,FALSE,0,0,0.02243537482563527,0
0.8798458637609581,0.1625101498239494,1.625101498239494,0.0739363888158416,279.20618787873474,FALSE,FALSE,0,0,0.02243537482563527,0
0.8803701511417005,0.1625101498239494,1.625101498239494,0.07361377057857432,280.83128937697427,FALSE,FALSE,0,0,0.02243537482563527,0
0.8811260980643245,0.1625101498239494,1.625101498239494,0.07314860152701479,282.45639087521374,FALSE,FALSE,0,0,0.02243537482563527,0
0.8816839979389253,0.1625101498239494,1.625101498239494,0.07280529997003199,284.0814923734532,FALSE,FALSE,0,0,0.02243537482563527,0
0.8816993214174285,0.1625101498239494,1.625101498239494,0.07279587072606179,285.70659387169275,TRUE,FALSE,1.625101498239494,0,0.022923100365322996,0
0.8825228691660405,0.1625101498239494,1.625101498239494,0.07228910376442631,287.3316953699322,FALSE,FALSE,0,0,0.022923100365322996,0
0.8828140515054668,0.1625101498239494,1.625101498239494,0.07210992582400744,288.9567968681717,FALSE,FALSE,0,0,0.022923100365322996,0
0.883421967729761,0.1625101498239494,1.625101498239494,0.07173584689727402,290.5818983664112,FALSE,FALSE,0,0,0.022923100365322996,0
0.8834311300591977,0.1625101498239494,1.625101498239494,0.07173020889284996,292.2069998646507,FALSE,FALSE,0,0,0.022923100365322996,0
0.8841558341545239,0.1625101498239494,1.625101498239494,0.07128426499573869,293.8321013628902,FALSE,FALSE,0,0,0.022923100365322996,0
0.884301734538081,0.1625101498239494,1.625101498239494,0.07119448575197139,295.4572028611297,FALSE,FALSE,0,0,0.022923100365322996,0
0.8845032935184964,0.1625101498239494,1.625101498239494,0.07107045720321072,297.0823043593692,FALSE,FALSE,0,0,0.022923100365322996,0
0.8849981468834481,0.1625101498239494,1.625101498239494,0.07076595107513949,298.7074058576087,FALSE,FALSE,0,0,0.022923100365322996,0
0.8850487388466262,0.1625101498239494,1.625101498239494,0.07073481950382969,300.3325073558482,FALSE,FALSE,0,0,0.022923100365322996,0
0.8864430272137723,0.1625101498239494,1.625101498239494,0.06987684948247617,301.95760885408765,TRUE,FALSE,1.625101498239494,0,0.02341082590501072,0
0.8870434112292664,0.1625101498239494,1.625101498239494,0.06950740547165932,303.5827103523272,TRUE,FALSE,1.625101498239494,0,0.02389855144469844,0
0.8879750608279616,0.1625101498239494,1.625101498239494,0.06893411844946136,305.20781185056666,FALSE,FALSE,0,0,0.02389855144469844,0
0.8880466499961894,0.1625101498239494,1.625101498239494,0.06889006632822131,306.83291334880613,TRUE,FALSE,1.625101498239494,0,0.024386276984386165,0
0.8884972630248839,0.1625101498239494,1.625101498239494,0.06861278332209363,308.45801484704566,TRUE,FALSE,1.625101498239494,0,0.024874002524073888,0
0.8886445188100155,0.1625101498239494,1.625101498239494,0.06852217003714427,310.08311634528513,FALSE,FALSE,0,0,0.024874002524073888,0
0.8888039375800115,0.1625101498239494,1.625101498239494,0.06842407230591413,311.7082178435246,FALSE,FALSE,0,0,0.024874002524073888,0
0.8891505063586659,0.1625101498239494,1.625101498239494,0.06821081253166013,313.33331934176414,FALSE,FALSE,0,0,0.024874002524073888,0
0.8897928483547904,0.1625101498239494,1.625101498239494,0.06781554983771736,314.9584208400036,FALSE,FALSE,0,0,0.024874002524073888,0
0.8911975236915993,0.1625101498239494,1.625101498239494,0.0669511882342541,316.58352233824314,FALSE,FALSE,0,0,0.024874002524073888,0
0.8914798367320909,0.1625101498239494,1.625101498239494,0.0667774679830591,318.2086238364826,FALSE,FALSE,0,0,0.024874002524073888,0
0.8925223144051597,0.1625101498239494,1.625101498239494,0.06613598332859395,319.8337253347221,FALSE,FALSE,0,0,0.024874002524073888,0
0.8926099393575988,0.1625101498239494,1.625101498239494,0.0660820636487869,321.4588268329616,FALSE,FALSE,0,0,0.024874002524073888,0
0.8926903268287097,0.1625101498239494,1.625101498239494,0.06603259752547212,323.0839283312011,FALSE,FALSE,0,0,0.024874002524073888,0
